timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu
2026/04/08 19:26:27.558, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:26:30.607, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:26:33.654, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:26:36.704, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:26:39.752, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:26:42.805, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:26:45.854, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:26:48.902, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:26:51.950, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:26:54.999, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:26:58.075, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:27:01.124, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:27:04.183, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:27:07.232, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:27:10.291, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:27:13.346, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:27:16.542, 23 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:27:19.637, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:27:22.693, 41 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:27:25.762, 40 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:27:28.868, 32 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:27:31.940, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:27:34.995, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:27:38.054, 40 %, 2 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:27:41.101, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:27:44.148, 39 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:27:47.198, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:27:50.424, 20 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:27:53.547, 33 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:27:56.595, 37 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:27:59.674, 38 %, 1 %, 11313 MiB, 15360 MiB, 61
2026/04/08 19:28:02.947, 17 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:28:06.089, 28 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:28:09.140, 38 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:28:12.189, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:28:15.235, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:28:18.283, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:28:21.353, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:28:24.435, 40 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:28:27.482, 40 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:28:30.528, 40 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:28:33.580, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:28:36.631, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:28:39.682, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:28:42.728, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:28:45.775, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:28:48.862, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:28:51.914, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:28:54.965, 37 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:28:58.016, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:29:01.197, 21 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:29:04.285, 36 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:29:07.362, 40 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:29:10.422, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:29:13.475, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:29:16.523, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:29:19.570, 36 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:29:22.630, 40 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:29:25.679, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:29:28.727, 38 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:29:31.780, 38 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:29:34.831, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:29:37.880, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:29:40.929, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:29:43.994, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:29:47.047, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:29:50.096, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:29:53.143, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:29:56.190, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:29:59.250, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:30:02.311, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:30:05.361, 40 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:30:08.431, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:30:11.480, 37 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:30:14.528, 38 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:30:17.578, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:30:20.627, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:30:23.676, 40 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:30:26.724, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:30:29.771, 38 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:30:32.827, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:30:35.926, 22 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:30:39.001, 40 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:30:42.062, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:30:45.110, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:30:48.160, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:30:51.207, 38 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:30:54.394, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:30:57.443, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:31:00.492, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:31:03.538, 38 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:31:06.585, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:31:09.646, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:31:12.693, 38 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:31:15.738, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:31:18.787, 39 %, 1 %, 11313 MiB, 15360 MiB, 60
2026/04/08 19:31:21.835, 0 %, 0 %, 11315 MiB, 15360 MiB, 60
