timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu
2026/04/09 17:42:22.170, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:42:25.213, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:42:28.265, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:42:31.301, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:42:34.340, 24 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:42:37.377, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:42:40.412, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:42:43.450, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:42:46.522, 28 %, 1 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:42:49.572, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:42:52.627, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:42:55.685, 32 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:42:58.726, 35 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:43:01.777, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:43:04.819, 36 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:43:07.855, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:43:10.891, 36 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:43:13.928, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:43:16.962, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:43:20.003, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:43:23.042, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:43:26.078, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:43:29.121, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:43:32.161, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:43:35.197, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:43:38.232, 36 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:43:41.269, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:43:44.305, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:43:47.342, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:43:50.380, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:43:53.417, 36 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:43:56.470, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:43:59.549, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:44:02.607, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:44:05.689, 41 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:44:08.755, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:44:11.797, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:44:14.845, 29 %, 1 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:44:17.898, 34 %, 1 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:44:20.949, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:44:24.038, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:44:27.078, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:44:30.113, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:44:33.177, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:44:36.221, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:44:39.257, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:44:42.293, 41 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:44:45.351, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:44:48.389, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:44:51.426, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:44:54.479, 41 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:44:57.514, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:45:00.559, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:45:03.595, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:45:06.668, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:45:09.714, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:45:12.765, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:45:15.881, 23 %, 1 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:45:18.937, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:45:21.975, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:45:25.022, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:45:28.061, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:45:31.100, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:45:34.142, 36 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:45:37.179, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:45:40.224, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:45:43.259, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:45:46.316, 36 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:45:49.355, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:45:52.392, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:45:55.431, 33 %, 1 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:45:58.477, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:46:01.522, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:46:04.568, 36 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:46:07.619, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:46:10.681, 36 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:46:13.721, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:46:16.762, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:46:19.797, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:46:22.832, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:46:25.868, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:46:28.912, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:46:31.955, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:46:35.000, 41 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:46:38.044, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:46:41.092, 35 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:46:44.149, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:46:47.200, 41 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:46:50.238, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:46:53.285, 32 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:46:56.327, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:46:59.365, 35 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:47:02.402, 36 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:47:05.445, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:47:08.502, 22 %, 1 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:47:11.553, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:47:14.623, 33 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:47:17.678, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:47:20.717, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:47:23.756, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:47:26.831, 29 %, 1 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:47:29.871, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:47:32.910, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:47:35.987, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:47:39.039, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:47:42.077, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:47:45.124, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:47:48.163, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:47:51.202, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:47:54.238, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:47:57.277, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:48:00.314, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:48:03.351, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:48:06.391, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:48:09.427, 35 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:48:12.480, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:48:15.553, 30 %, 1 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:48:18.620, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:48:21.706, 36 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:48:24.751, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:48:27.811, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:48:30.880, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:48:33.935, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:48:36.975, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:48:40.019, 35 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:48:43.060, 44 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:48:46.107, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:48:49.177, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:48:52.235, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:48:55.273, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:48:58.316, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:49:01.386, 36 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:49:04.436, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:49:07.539, 35 %, 1 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:49:10.616, 31 %, 1 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:49:13.731, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:49:16.769, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:49:19.806, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:49:22.876, 33 %, 1 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:49:25.926, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:49:28.963, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:49:32.001, 34 %, 1 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:49:35.041, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:49:38.088, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:49:41.153, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:49:44.190, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:49:47.225, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:49:50.267, 36 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:49:53.306, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:49:56.351, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:49:59.387, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:50:02.429, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:50:05.472, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:50:08.511, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:50:11.570, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:50:14.619, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:50:17.665, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:50:20.711, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:50:23.766, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:50:26.808, 36 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:50:29.844, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:50:32.885, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:50:35.932, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:50:38.985, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:50:42.053, 35 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:50:45.117, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:50:48.169, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:50:51.212, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:50:54.256, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:50:57.298, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:51:00.336, 36 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:51:03.374, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:51:06.416, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:51:09.453, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:51:12.491, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:51:15.561, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:51:18.674, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:51:21.720, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:51:24.755, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:51:27.802, 36 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:51:30.842, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:51:33.898, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:51:36.945, 29 %, 1 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:51:39.987, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:51:43.034, 36 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:51:46.074, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:51:49.137, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:51:52.194, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:51:55.238, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:51:58.292, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:52:01.377, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:52:04.417, 35 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:52:07.455, 42 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:52:10.510, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:52:13.556, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:52:16.666, 26 %, 1 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:52:19.719, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:52:22.775, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:52:25.819, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:52:28.858, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:52:31.913, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:52:34.961, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:52:38.010, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:52:41.058, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:52:44.106, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:52:47.163, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:52:50.213, 34 %, 1 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:52:53.254, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:52:56.292, 34 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:52:59.327, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:53:02.366, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:53:05.402, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:53:08.439, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:53:11.476, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:53:14.517, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:53:17.562, 34 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:53:20.621, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:53:23.673, 36 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:53:26.726, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:53:29.779, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:53:32.825, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:53:35.893, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:53:38.933, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:53:41.971, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:53:45.019, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:53:48.060, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:53:51.120, 36 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:53:54.173, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:53:57.210, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:54:00.248, 34 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:54:03.290, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:54:06.329, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:54:09.374, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:54:12.412, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:54:15.451, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:54:18.508, 36 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:54:21.560, 35 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:54:24.627, 33 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:54:27.668, 36 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:54:30.731, 35 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:54:33.780, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:54:36.820, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:54:39.856, 38 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:54:42.915, 40 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:54:45.973, 36 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:54:49.066, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:54:52.104, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:54:55.147, 36 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:54:58.192, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:55:01.245, 35 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:55:04.282, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:55:07.319, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:55:10.356, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:55:13.395, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:55:16.431, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:55:19.472, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:55:22.514, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:55:25.569, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:55:28.623, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:55:31.660, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:55:34.706, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:55:37.772, 37 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:55:40.836, 39 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:55:43.872, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:55:46.908, 41 %, 2 %, 11313 MiB, 15360 MiB, 35
2026/04/09 17:55:49.949, 34 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:55:52.995, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:55:56.045, 36 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:55:59.097, 35 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:56:02.146, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:56:05.183, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:56:08.220, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:56:11.258, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:56:14.297, 37 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:56:17.337, 39 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:56:20.375, 40 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:56:23.412, 38 %, 2 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:56:26.484, 28 %, 1 %, 11313 MiB, 15360 MiB, 36
2026/04/09 17:56:29.530, 0 %, 0 %, 11313 MiB, 15360 MiB, 35
